genes	cpgs	mean_weight
ENSG00000166007	cg00001809	0.038184929450864095
ENSG00000060642	cg00001510	0.038131135267850204
ENSG00000234900	cg00003298	0.03810820373297357
ENSG00000197421	cg00000948	0.03809129536248
ENSG00000204113	cg00000321	0.03809025713134247
ENSG00000172137	cg00002531	0.0379735119004609
ENSG00000196167	cg00001687	0.03796564291055637
ENSG00000252628	cg00000321	0.0377765765230162
ENSG00000264438	cg00002591	0.037770472398036596
ENSG00000278099	cg00001791	0.037680405008430166
ENSG00000118972	cg00003173	0.03766235007027777
ENSG00000008517	cg00004055	0.03759651430878964
ENSG00000207000	cg00001791	0.03757156539083967
ENSG00000264104	cg00002531	0.03749562690688933
ENSG00000261789	cg00001583	0.037493647831088835
ENSG00000264438	cg00003578	0.03743157301433827
ENSG00000166634	cg00001261	0.037385663728528536
ENSG00000185105	cg00002236	0.03733855044551337
ENSG00000267108	cg00001854	0.0373101805847776
ENSG00000230100	cg00002236	0.03730726497368757
ENSG00000278732	cg00002531	0.0369076062931631
ENSG00000262950	cg00001874	0.036852921152587696
ENSG00000231981	cg00003969	0.0368145276196065
ENSG00000064601	cg00002531	0.036812048882928335
ENSG00000166368	cg00001446	0.036590114929620436
ENSG00000235240	cg00000321	0.03653912753180003
ENSG00000118972	cg00002808	0.03628667796517633
ENSG00000182141	cg00002769	0.0361733786026053
ENSG00000263089	cg00004067	0.03615611579558527
ENSG00000234881	cg00000769	0.03613959992603174
ENSG00000240423	cg00001687	0.03609814073945557
ENSG00000252628	cg00000714	0.036097576063072
ENSG00000254092	cg00001446	0.036072418514833136
ENSG00000204113	cg00002660	0.0358467197368647
ENSG00000264104	cg00001582	0.0358376126345466
ENSG00000167768	cg00003181	0.035774826247710535
ENSG00000179262	cg00000289	0.0357605993276868
ENSG00000278099	cg00003578	0.0357059506634805
ENSG00000254092	cg00002809	0.0356132169811696
ENSG00000231981	cg00003513	0.0355883653646505
ENSG00000271647	cg00000734	0.035574860567934664
ENSG00000166368	cg00000289	0.03552882234814417
ENSG00000261789	cg00002406	0.035507870006241
ENSG00000242041	cg00002591	0.03550222890249313
ENSG00000266644	cg00003784	0.035460717940116133
ENSG00000234943	cg00001874	0.0354517757590777
ENSG00000242268	cg00000734	0.035354809736565
ENSG00000236893	cg00001809	0.035285768432689636
ENSG00000278732	cg00001249	0.0351518995043591
ENSG00000167578	cg00001582	0.0349174958638656
ENSG00000234881	cg00001349	0.034883185618873665
ENSG00000252628	cg00003202	0.0347632543278881
ENSG00000271647	cg00004089	0.0347239746433146
ENSG00000252628	cg00003305	0.034720392804389634
ENSG00000255420	cg00004089	0.0346682705006656
ENSG00000207000	cg00002406	0.034666263131889134
ENSG00000280159	cg00003173	0.03462907051704957
ENSG00000242268	cg00001249	0.03458853406540623
ENSG00000271616	cg00001582	0.034570670389460996
ENSG00000234900	cg00003513	0.0345319174901718
ENSG00000254465	cg00003578	0.03445972649634863
ENSG00000236040	cg00002769	0.03445149634390187
ENSG00000236893	cg00003287	0.034442933241284536
ENSG00000234900	cg00002808	0.034411495507864334
ENSG00000231981	cg00002224	0.03437387534390713
ENSG00000280159	cg00002224	0.03437036350595463
ENSG00000234881	cg00001249	0.034329160208458435
ENSG00000060642	cg00002464	0.03432058535533717
ENSG00000242041	cg00002810	0.0342630461946193
ENSG00000264438	cg00001874	0.03426230021014084
ENSG00000269416	cg00002464	0.034151261319618535
ENSG00000095587	cg00002660	0.03414570365269926
ENSG00000166368	cg00001582	0.03411084442388847
ENSG00000234881	cg00000165	0.03407277135486027
ENSG00000261789	cg00004067	0.0340439624675486
ENSG00000236893	cg00004089	0.0340064294129359
ENSG00000234881	cg00003305	0.0339296239261543
ENSG00000275265	cg00000165	0.03385294817999483
ENSG00000252628	cg00002646	0.03379723303999923
ENSG00000269475	cg00004067	0.033784005965067504
ENSG00000271647	cg00002930	0.03377192046370783
ENSG00000270112	cg00002646	0.03365918398513027
ENSG00000234943	cg00003091	0.033605917324305803
ENSG00000254131	cg00002190	0.033572887433449335
ENSG00000275265	cg00003173	0.0335207744245734
ENSG00000214062	cg00003202	0.03349259300007403
ENSG00000278923	cg00003298	0.033426700552747234
ENSG00000270112	cg00003784	0.03342661146872223
ENSG00000278099	cg00000321	0.03341533752042117
ENSG00000207000	cg00001747	0.033223373701319565
ENSG00000259883	cg00003513	0.03321002734826527
ENSG00000252628	cg00003298	0.0331558821649412
ENSG00000236893	cg00000236	0.0331282859490106
ENSG00000273055	cg00002116	0.033083588754179
ENSG00000214062	cg00002597	0.03306550937307213
ENSG00000258630	cg00000236	0.0329991901415483
ENSG00000198242	cg00002646	0.032917791575641266
ENSG00000240423	cg00002591	0.0329075751380701
ENSG00000278732	cg00002837	0.0328874951945396
ENSG00000153561	cg00002224	0.0327550480972886
ENSG00000254092	cg00001582	0.032755021035157865
ENSG00000064225	cg00000363	0.03265898195447366
ENSG00000227766	cg00000622	0.032599949682516664
ENSG00000230100	cg00000029	0.032502576912655935
ENSG00000153561	cg00002597	0.03245669834393567
ENSG00000261789	cg00000905	0.03244854555117747
ENSG00000225269	cg00002810	0.03242934029379423
ENSG00000280159	cg00001854	0.032311504712603266
ENSG00000118972	cg00002591	0.0322895755059692
ENSG00000233540	cg00003578	0.03226661378089863
ENSG00000266261	cg00002597	0.032191666943389166
ENSG00000231105	cg00001687	0.032179536658483734
ENSG00000166368	cg00004067	0.032169871011332465
ENSG00000230100	cg00002719	0.03204974682799527
ENSG00000259883	cg00003625	0.0320408124545428
ENSG00000254465	cg00002809	0.0319454835463689
ENSG00000278923	cg00002145	0.03187398238086694
ENSG00000134108	cg00002490	0.031852656568818735
ENSG00000233540	cg00003173	0.0318485631943576
ENSG00000197421	cg00003994	0.031845236418607634
ENSG00000261789	cg00004072	0.03184316660239977
ENSG00000225275	cg00003305	0.031805077570955805
ENSG00000179833	cg00002808	0.03180459989559363
ENSG00000269148	cg00000236	0.03174624836388013
ENSG00000270112	cg00001747	0.0316956619647231
ENSG00000064601	cg00002224	0.03166664681610976
ENSG00000234881	cg00001510	0.0314815306089494
ENSG00000269416	cg00002426	0.03145693950278717
ENSG00000273406	cg00003305	0.03144969451863686
ENSG00000166007	cg00002593	0.031406732744613836
ENSG00000166007	cg00000957	0.03130408610873127
ENSG00000240423	cg00001245	0.03125218530525067
ENSG00000231981	cg00002593	0.031216143548415665
ENSG00000263089	cg00003091	0.031193813965947798
ENSG00000276644	cg00002224	0.031122211719523233
ENSG00000278732	cg00002719	0.031102136933343835
ENSG00000166368	cg00001249	0.031098457001135435
ENSG00000227535	cg00003202	0.031036216123207533
ENSG00000271616	cg00003287	0.030991253576193433
ENSG00000264104	cg00002406	0.030928177471794133
ENSG00000197421	cg00003181	0.030839489946834702
ENSG00000166368	cg00002236	0.0308194779616193
ENSG00000260900	cg00002769	0.0307822352394125
ENSG00000118972	cg00000924	0.030766232402098966
ENSG00000280038	cg00000924	0.030668265353733796
ENSG00000166634	cg00002531	0.030628853823879
ENSG00000225269	cg00000721	0.030566849166443935
ENSG00000274219	cg00002597	0.030551395295506198
ENSG00000008517	cg00003181	0.0305457890535261
ENSG00000166007	cg00003305	0.03050513980688953
ENSG00000214062	cg00002808	0.030499926310915568
ENSG00000266644	cg00001582	0.030382680167910635
ENSG00000278099	cg00002593	0.0303566289505002
ENSG00000214198	cg00002809	0.0303342391060525
ENSG00000255420	cg00002591	0.030265774159071765
ENSG00000234943	cg00003625	0.03008226095578123
ENSG00000270112	cg00002190	0.030073512950302268
ENSG00000182141	cg00001349	0.030038461844236735
ENSG00000227535	cg00002406	0.030016741293417568
ENSG00000240423	cg00000924	0.029877412372527865
ENSG00000262950	cg00002808	0.029735875284989468
ENSG00000278732	cg00003173	0.029695118991851732
ENSG00000273406	cg00002145	0.029678048510127935
ENSG00000254131	cg00001245	0.0296489328054557
ENSG00000234900	cg00003625	0.029556907510536065
ENSG00000182141	cg00002660	0.02944084378753507
ENSG00000070087	cg00000957	0.029421181743452634
ENSG00000234900	cg00002449	0.02940454277598267
ENSG00000254131	cg00000769	0.0293518644417918
ENSG00000233540	cg00000622	0.029341964960293232
ENSG00000262950	cg00002033	0.029313017203778168
ENSG00000280038	cg00002490	0.029278412750967334
ENSG00000235240	cg00003513	0.029268255459037534
ENSG00000182141	cg00002719	0.029206978622324534
ENSG00000102174	cg00001687	0.029176510969370736
ENSG00000258630	cg00000622	0.02911560455178283
ENSG00000260900	cg00002033	0.0290369996996534
ENSG00000261789	cg00002033	0.029035187640277002
ENSG00000070081	cg00000622	0.029011622535706032
ENSG00000266261	cg00004089	0.0289972500840186
ENSG00000273406	cg00001854	0.028975986798872835
ENSG00000270469	cg00002406	0.028927959689012534
ENSG00000269148	cg00002597	0.02885443391259403
ENSG00000236893	cg00001261	0.028843501761319567
ENSG00000264104	cg00002116	0.028798629369664566
ENSG00000269416	cg00000292	0.028775411755208202
ENSG00000227535	cg00000714	0.0287638276911179
ENSG00000166368	cg00002930	0.0287285270273121
ENSG00000280038	cg00000721	0.028726242652945867
ENSG00000278732	cg00002591	0.028713460022660866
ENSG00000167578	cg00000721	0.028693484167812935
ENSG00000198242	cg00002769	0.028535372586040803
ENSG00000235240	cg00002597	0.028452216080389402
ENSG00000264438	cg00002531	0.02843909773167867
ENSG00000278923	cg00003181	0.028407129507371166
ENSG00000231105	cg00002033	0.028253676234505268
ENSG00000264981	cg00000924	0.028237021456659298
ENSG00000230100	cg00001687	0.028236630009444232
ENSG00000161558	cg00004067	0.0281748551790466
ENSG00000268465	cg00002145	0.028098137269462867
ENSG00000225275	cg00004067	0.02808558244523064
ENSG00000233540	cg00001854	0.0280674465116615
ENSG00000270469	cg00002769	0.0278769652119676
ENSG00000278732	cg00000721	0.027846186517430534
ENSG00000179262	cg00001687	0.027788391422080266
ENSG00000179833	cg00000905	0.0277697144240084
ENSG00000166007	cg00002930	0.0277650172570324
ENSG00000134108	cg00002597	0.0276048223983847
ENSG00000242268	cg00003173	0.027588554145942034
ENSG00000204113	cg00002810	0.027397000389168435
ENSG00000134108	cg00003969	0.027395314386314266
ENSG00000275265	cg00002660	0.027357999746123397
ENSG00000264104	cg00000769	0.027346015873355268
ENSG00000268465	cg00001446	0.027283754645914666
ENSG00000234943	cg00001446	0.0271766200058064
ENSG00000273406	cg00000289	0.02705648233227183
ENSG00000264438	cg00000292	0.0270531185303845
ENSG00000254092	cg00002464	0.0269491023630464
ENSG00000261789	cg00003969	0.026945008012250363
ENSG00000261789	cg00003202	0.026826402600458404
ENSG00000278099	cg00000769	0.026708607381774833
ENSG00000064225	cg00002464	0.026638867767386804
ENSG00000227535	cg00003181	0.026595227408873268
ENSG00000230100	cg00004055	0.02648855888288727
ENSG00000230100	cg00001582	0.026324056965751897
ENSG00000260900	cg00004089	0.026184973163244335
ENSG00000269148	cg00004072	0.026053645921522834
ENSG00000268465	cg00001582	0.025870206840428067
ENSG00000166634	cg00004072	0.025865113725367633
ENSG00000263089	cg00000957	0.025810876945851532
ENSG00000230100	cg00001583	0.025767944624148536
ENSG00000078237	cg00000957	0.025758120556916703
ENSG00000254465	cg00002808	0.025658957582139697
ENSG00000118972	cg00003298	0.025520384257440368
ENSG00000225269	cg00000948	0.025483506159360268
ENSG00000275265	cg00001791	0.02538849156139313
ENSG00000262950	cg00000924	0.025386949447666996
ENSG00000204113	cg00001261	0.025379149113376034
ENSG00000214062	cg00002646	0.025283839745913136
ENSG00000234943	cg00002597	0.025213147168508032
ENSG00000280038	cg00002116	0.025157214715310666
ENSG00000260900	cg00000321	0.0251451645351132
ENSG00000231981	cg00001791	0.025137525013761198
ENSG00000166368	cg00003625	0.025100463504519235
ENSG00000204113	cg00003287	0.025069457935826333
ENSG00000182141	cg00000721	0.0249706935848978
ENSG00000276644	cg00000622	0.02486514600765287
ENSG00000275265	cg00002224	0.02484814710455817
ENSG00000234943	cg00001582	0.024812141361296964
ENSG00000254131	cg00002449	0.024796286994379302
ENSG00000260900	cg00002591	0.0247774751537753
ENSG00000273406	cg00002531	0.0246375624695095
ENSG00000182141	cg00002808	0.024556448153653432
ENSG00000264438	cg00002769	0.024494983359723
ENSG00000264438	cg00003091	0.024452294313127333
ENSG00000264438	cg00001582	0.02444512140951417
ENSG00000236040	cg00002236	0.024392831360354267
ENSG00000215246	cg00004082	0.024265179333570332
ENSG00000242041	cg00001874	0.02418619012117257
ENSG00000118972	cg00003287	0.02418034268973353
ENSG00000264438	cg00001261	0.024171566914082034
ENSG00000242268	cg00003784	0.024112175284218367
ENSG00000254465	cg00000924	0.024064418740831203
ENSG00000161558	cg00004082	0.023800210864707766
ENSG00000153561	cg00000905	0.0237966627663265
ENSG00000057294	cg00002531	0.023737264967296636
ENSG00000269416	cg00001854	0.02372262350202617
ENSG00000264438	cg00002449	0.02356531221456523
ENSG00000254131	cg00001854	0.02330387558114427
ENSG00000198242	cg00002449	0.023270862250406466
ENSG00000264981	cg00003578	0.023263524275135065
ENSG00000172137	cg00000658	0.0232539963114058
ENSG00000264576	cg00000948	0.023247885337177737
ENSG00000064601	cg00001809	0.02316986355122577
ENSG00000254092	cg00003091	0.02308996775484923
ENSG00000225275	cg00001349	0.0230168026032673
ENSG00000231981	cg00001582	0.022993531591957262
ENSG00000260900	cg00002224	0.022971195024681732
ENSG00000227535	cg00000769	0.02296555742983453
ENSG00000064601	cg00001446	0.022953887258297865
ENSG00000236893	cg00002646	0.022910742880965368
ENSG00000242268	cg00000029	0.022880767155045167
ENSG00000266644	cg00003305	0.02286518765239773
ENSG00000254465	cg00000289	0.0228353903080292
ENSG00000254131	cg00002116	0.022814982985757834
ENSG00000276644	cg00002837	0.022744230053099734
ENSG00000161558	cg00003994	0.0227215086076463
ENSG00000207000	cg00000734	0.022683001496397334
ENSG00000264438	cg00000714	0.0224937311408781
ENSG00000252628	cg00001261	0.022458065025645266
ENSG00000274458	cg00002810	0.022447623058819564
ENSG00000262950	cg00000622	0.022382583499197667
ENSG00000070087	cg00002646	0.02226450575032493
ENSG00000233540	cg00001809	0.022237041522690668
ENSG00000230100	cg00002033	0.0220900300423014
ENSG00000236893	cg00003091	0.022072828029226967
ENSG00000166634	cg00002597	0.021934219603195235
ENSG00000118972	cg00002930	0.0219174304588451
ENSG00000242268	cg00002449	0.02191027163070257
ENSG00000278923	cg00000165	0.0217033382025516
ENSG00000278732	cg00000292	0.021616669164865532
ENSG00000230100	cg00003513	0.02144266399319683
ENSG00000064225	cg00003173	0.02140807963147667
ENSG00000078237	cg00002033	0.021310446780648366
ENSG00000204113	cg00002593	0.021310046998926666
ENSG00000166368	cg00000924	0.021142976866454197
ENSG00000266261	cg00000658	0.02112520284110893
ENSG00000270469	cg00002426	0.021119475503085867
ENSG00000254465	cg00000658	0.0211097245992003
ENSG00000255420	cg00002236	0.021052385308748336
ENSG00000275479	cg00003202	0.02103990089858927
ENSG00000252628	cg00004072	0.020941513941597965
ENSG00000266644	cg00001261	0.0209049322366183
ENSG00000271647	cg00000714	0.020834248560939465
ENSG00000227535	cg00004089	0.0207892094515589
ENSG00000278732	cg00002593	0.020782013121671366
ENSG00000274219	cg00003969	0.020425972347353934
ENSG00000234881	cg00004067	0.020387831066819
ENSG00000225269	cg00000957	0.020368503777585967
ENSG00000273406	cg00004072	0.0203212763379246
ENSG00000233540	cg00002646	0.0202646612801048
ENSG00000235240	cg00002809	0.0202641536969921
ENSG00000274219	cg00003345	0.020249400991451668
ENSG00000167700	cg00002531	0.020244548564739534
ENSG00000118972	cg00002837	0.020056330609884567
ENSG00000264438	cg00002810	0.02005005867001883
ENSG00000242041	cg00004055	0.0200293717532315
ENSG00000271616	cg00000714	0.020001682735706367
ENSG00000230100	cg00003298	0.019840918005476733
ENSG00000252628	cg00002660	0.019825385014368698
ENSG00000214062	cg00001446	0.019661105234783535
ENSG00000197421	cg00000236	0.0195882997900154
ENSG00000234881	cg00001582	0.0195079244476493
ENSG00000166368	cg00003173	0.0194827362113386
ENSG00000234881	cg00000321	0.0194646672179291
ENSG00000235240	cg00001747	0.019446110721002097
ENSG00000269475	cg00001510	0.0194368234886319
ENSG00000153561	cg00000029	0.019429225289604033
ENSG00000166007	cg00000905	0.019388218809534234
ENSG00000118972	cg00000905	0.019374979875242934
ENSG00000172137	cg00001687	0.0193240050641064
ENSG00000231981	cg00002810	0.019097895402610567
ENSG00000269416	cg00002837	0.019047275248431667
ENSG00000236893	cg00000721	0.019012738355115532
ENSG00000158486	cg00002116	0.0189207111754937
ENSG00000207000	cg00001583	0.018868673722381834
ENSG00000167700	cg00002464	0.018864561343896802
ENSG00000235240	cg00004067	0.0187887527616858
ENSG00000227535	cg00003091	0.018733368538604134
ENSG00000254465	cg00001687	0.018724609864853033
ENSG00000227535	cg00002531	0.018657218351639766
ENSG00000252628	cg00000236	0.018636406216019034
ENSG00000207000	cg00003202	0.018634283212010466
ENSG00000263089	cg00001446	0.0186123723621401
ENSG00000278732	cg00001791	0.0185368758362834
ENSG00000278099	cg00003173	0.018490466184941202
ENSG00000264981	cg00000948	0.018409540802137
ENSG00000268465	cg00000924	0.018379443079293834
ENSG00000278099	cg00002810	0.018339179628387433
ENSG00000280038	cg00002808	0.018269718089211465
ENSG00000227535	cg00003173	0.018240474310590536
ENSG00000166007	cg00002660	0.018214415850499533
ENSG00000242268	cg00003969	0.0181858981958325
ENSG00000240423	cg00000957	0.018174026498871
ENSG00000236893	cg00003969	0.0181625397436029
ENSG00000266261	cg00001791	0.0181251717329767
ENSG00000064601	cg00000924	0.0178968493993387
ENSG00000070087	cg00004067	0.017841520115498066
ENSG00000273406	cg00003784	0.017834906930313366
ENSG00000274458	cg00003202	0.017816518582838666
ENSG00000278732	cg00003202	0.017810527102957
ENSG00000167768	cg00003578	0.017675839125193066
ENSG00000275265	cg00001364	0.017669102022145233
ENSG00000266644	cg00000721	0.017641062724038432
